"","obj_1_wt","obj_2_wt","obj_3_wt","sdr_1","awy_1","spatial_inputs","budget_level","AWY_1_agg_delta_rel","SDE_2_agg_delta_rel","SDL_3_agg_delta_rel","obj_wtd_agg_delta_rel","AWY_1_rast_delta_rel","SDE_2_rast_delta_rel","SDL_3_rast_delta_rel","obj_wtd_rast_delta_rel","AWY_1_pix_ave_delta_rel","SDE_2_pix_ave_delta_rel","SDL_3_pix_ave_delta_rel","obj_wtd_pix_ave_delta_rel","AWY_1_agg_delta_abs","SDE_2_agg_delta_abs","SDL_3_agg_delta_abs","obj_wtd_agg_delta_abs","AWY_1_rast_delta_abs","SDE_2_rast_delta_abs","SDL_3_rast_delta_abs","obj_wtd_rast_delta_abs","AWY_1_pix_ave_delta_abs","SDE_2_pix_ave_delta_abs","SDL_3_pix_ave_delta_abs","obj_wtd_pix_ave_delta_abs","agroforestry_frac_area","reforestation_frac_area","road_mitigation_frac_area","grass_strips_frac_area","riparian_mgmt_frac_area","terracing_frac_area","agroforestry_frac_alloc","reforestation_frac_alloc","road_mitigation_frac_alloc","grass_strips_frac_alloc","riparian_mgmt_frac_alloc","terracing_frac_alloc","agroforestry_npix","reforestation_npix","road_mitigation_npix","grass_strips_npix","riparian_mgmt_npix","terracing_npix","agroforestry_budg","reforestation_budg","road_mitigation_budg","grass_strips_budg","riparian_mgmt_budg","terracing_budg","port_rast","lulc_w_port"
"339",0.75,0.25,0,2,5,"A",2e+06,0.661184401018545,0.751507404958829,0.322942390106618,0.11342172883451,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.166921314783394,0.242764016846195,0.458907638676465,0.451312182703987,79.5623358571902,19.3427856313065,40.485915215686,52.945442777127,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",28.4511017147452,65.870784712024,76.1796553386375,5.36332167685032,0.487636258592829,0.952228076988831,0.319817308103666,0.522993955528364,0.443552490789443,0.119783747475594,0.965257183415815,0.145087993005291,0.462580754887313,0.285623848438263,0.959300756454468,0.5404954100959,72.6233038352802,31.820038636215,80.702317180112,48.1667590560392,48.6342041520402,27.4510186398402,8.58827996999025,50.9832839015871,69.084656634368,64.7440068190917,71.0905888583511,8.35187167394906,"fake_raster1.tif","fake_raster1.tif"
"340",0,0.5,0.5,2,5,"A",2e+06,0.0266363779082894,0.319871420273557,0.739141652127728,0.529538209317252,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.87893556128256,0.163852107245475,0.734607761027291,0.285069027449936,52.4979551555589,47.0989549998194,23.8247097237036,53.90645544976,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",50.6293396698311,40.2588405879214,86.5322392201051,1.57163194380701,0.00217983173206449,0.898381729144603,0.881904583889991,0.607940554386005,0.40208876086399,0.422872403403744,0.40858667367138,0.796066221548244,0.279353498015553,0.232981501147151,0.785563196288422,0.542955118464306,92.9914738750085,34.2428389238194,66.2394379032776,91.313963686116,21.3824276579544,30.7047656737268,97.5018584169447,46.1069383658469,21.0835961159319,10.073490254581,83.5388508625329,86.6819468326867,"fake_raster1.tif","fake_raster1.tif"
"341",0.25,0.5,0.25,2,5,"A",2e+06,0.298232087632641,0.839985833736137,0.716926534660161,0.556916976580396,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.441576351877302,0.463173505850136,0.0914750380907208,0.550049244891852,62.9968278808519,63.2017158903182,47.6689698873088,30.557663878426,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",13.9279721071944,62.3875431250781,53.4036589320749,70.5601663328707,0.520358572248369,0.5650388316717,0.64036168390885,0.659513280028477,0.665420018834993,0.530693858629093,0.879828087519854,0.576836748747155,0.98799713421613,0.284200463211164,0.572097090305761,0.0723807709291577,61.1448883311823,88.7285498902202,58.2905355142429,51.1483039241284,75.8737527532503,88.1474050926045,60.1318222703412,40.320024965331,0.62365944031626,18.4709633002058,38.3501928532496,89.6145072765648,"fake_raster1.tif","fake_raster1.tif"
"342",0.5,0.5,0,2,5,"A",2e+06,0.996890004724264,0.4248397431802,0.540156219387427,0.270712955854833,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.503696799278259,0.883743709186092,0.152240528259426,0.802558578550816,18.6645739711821,6.42183236777782,99.0379534196109,47.3362528486177,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",59.9236075533554,60.9149977564812,85.1654829224572,61.5101956995204,0.30979514378123,0.94799463218078,0.921653122175485,0.612950846785679,0.87892076279968,0.4314717897214,0.695269688032568,0.263511725934222,0.839137038215995,0.220173808280379,0.715405024355277,0.376550859306008,57.8620535321534,16.3631736068055,93.3955760905519,94.1127499798313,33.0294941551983,50.1553382026032,87.2966030379757,35.1413954980671,63.7629833305255,88.7216060422361,89.9717697873712,44.9868808034807,"fake_raster1.tif","fake_raster1.tif"
"343",0,0.75,0.25,2,5,"A",2e+06,0.371992437168956,0.750644648680463,0.826419203309342,0.283644834766164,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.252545113675296,0.764165851287544,0.929160765837878,0.403677855385467,90.6550098909065,15.5633799033239,99.3193089030683,34.5923432847485,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",58.5139092989266,28.4669920569286,9.67496386729181,39.7646646713838,0.468967683846131,0.452988686971366,0.828589214943349,0.836840412579477,0.929777490440756,0.331316791009158,0.618798532523215,0.778454755665734,0.891297742025927,0.117814372992143,0.515991167165339,0.871455911779776,52.8031283989549,39.6153383888304,69.8894660454243,50.2699789125472,10.1298747817054,1.38889588415623,87.2708626324311,33.1341902259737,63.0729186348617,93.8418532256037,90.0168471271172,56.464473856613,"fake_raster1.tif","fake_raster1.tif"
"344",0.25,0.75,0,2,5,"A",2e+06,0.309697386808693,0.0890686316415668,0.414072769926861,0.747806807747111,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.597863271366805,0.511554634664208,0.577470304677263,0.929076967993751,51.944968639873,17.432731250301,57.929399702698,96.8540176050738,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",3.07942640502006,40.7921529840678,90.4020646121353,15.2186584658921,0.0183265011291951,0.268667361000553,0.600097480230033,0.0997086931020021,0.996280904393643,0.636620542267337,0.645123066147789,0.878129914170131,0.443581271683797,0.807531628990546,0.446202650433406,0.386191677069291,68.503590603359,60.3089621756226,55.4333759704605,66.1315745906904,42.0109237544239,52.0838171243668,58.0744751729071,74.2975398199633,79.6872639795765,70.9628105629236,47.2305038012564,88.0850245244801,"fake_raster1.tif","fake_raster1.tif"
"345",0,1,0,2,5,"A",2e+06,0.923314430285245,0.86483642552048,0.173251886386424,0.824413709109649,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.135533055057749,0.178022446343675,0.563800264382735,0.00437994813546538,96.9547841465101,38.0531197413802,28.4492488950491,46.8443918274716,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",88.987756636925,69.2917675711215,64.3148320959881,99.8429036466405,0.965054540196434,0.933626526035368,0.762471522670239,0.320280027575791,0.216717517236248,0.849839549977332,0.288178930291906,0.138559538172558,0.252822887152433,0.869950877968222,0.553541272180155,0.543459562119097,45.8246226655319,7.26307227741927,52.2597577190027,38.881424954161,13.3220147807151,85.9836754621938,5.19711626693606,54.5622179750353,0.103204697370529,35.9849839704111,80.0716053694487,13.1124204257503,"fake_raster1.tif","fake_raster1.tif"
"346",0,0,1,5,5,"A",2e+06,0.129452420864254,0.284590933471918,0.651231654454023,0.22009541769512,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.855275394162163,0.588676083367318,0.746039217337966,0.621256991522387,87.8566819010302,76.360706682317,5.55299308616668,14.583720988594,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",32.8251535305753,10.5980026070029,1.44940582104027,78.0413559870794,0.336909896228462,0.900501151802018,0.190595899708569,0.870973307872191,0.249998904531822,0.727124525234103,0.620126199675724,0.609990016324446,0.830871567362919,0.407850080635399,0.304542977130041,0.707895698957145,39.5232343114913,30.5041174171492,28.8456839043647,91.5816661668941,12.5077013624832,32.7841146383435,92.6903102779761,63.1572010926902,14.0585663262755,18.5603524791077,84.0908587444574,90.8707248512655,"fake_raster1.tif","fake_raster1.tif"
"347",0.25,0,0.75,5,5,"A",2e+06,0.450779704377055,0.714259592350572,0.438649700721726,0.498431007843465,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.498815215891227,0.94413682539016,0.0896983162965626,0.44911120692268,48.9173153648153,53.6588930757716,49.4417524663731,49.2197508923709,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",12.4206445645541,8.38840720243752,92.8440152667463,70.8991083782166,0.458758515771478,0.860778518253937,0.646877127001062,0.84669719543308,0.0916741113178432,0.0211063513997942,0.547150626312941,0.319062663242221,0.391963527072221,0.135160648263991,0.29706391110085,0.068034453317523,3.30845171120018,73.9671774907038,93.9078138209879,56.9640103261918,30.5655396310613,68.7027498148382,22.5855073425919,12.1811113553122,91.939288796857,46.554908901453,78.2993054250255,96.1092211538926,"fake_raster1.tif","fake_raster1.tif"
"348",0.5,0,0.5,5,5,"A",2e+06,0.686029988573864,0.98681725631468,0.722918150015175,0.106205695541576,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.89139588130638,0.847713057417423,0.783733372809365,0.0254020595457405,59.8679671064019,35.1075420156121,66.8356546433643,69.9631529394537,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",36.3493899116293,67.3088197596371,94.0677914535627,31.2660359311849,0.0338783171027899,0.594539502169937,0.871626544976607,0.383108289679512,0.0495005119591951,0.839833057485521,0.300046869553626,0.320628585061058,0.268222402548417,0.128260371740907,0.485218772199005,0.79986705025658,54.164732596837,30.0032687373459,94.8014129884541,93.7696327455342,7.44095062837005,62.8605327103287,32.7439297223464,15.2019819943234,37.4654319835827,53.2368391752243,55.0688781077042,88.8483275193721,"fake_raster1.tif","fake_raster1.tif"
"349",0.75,0,0.25,5,5,"A",2e+06,0.22968808375299,0.635441273683682,0.750752223655581,0.182852787198499,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.813534960849211,0.660301835741848,0.588599867420271,0.600638055242598,2.27340569254011,74.8853435972705,57.0252504199743,97.3938613198698,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",27.2336282068864,9.66707370243967,87.8831847338006,94.2422015825287,0.793120900867507,0.404670091578737,0.892363685183227,0.463197630364448,0.538666001521051,0.0465727257542312,0.301941680023447,0.987705765524879,0.900598679902032,0.558195713441819,0.365822097752243,0.586919847410172,59.4207169953734,73.0042113689706,2.4943639524281,72.0425884937868,72.4745311308652,52.2174884565175,3.32238583359867,57.9210732597858,2.49229706823826,21.7765366891399,75.2120883436874,98.6939303809777,"fake_raster1.tif","fake_raster1.tif"
"350",1,0,0,5,5,"A",2e+06,0.634489953052253,0.089086894178763,0.686842050403357,0.00300072436220944,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.0870064850896597,0.688246718142182,0.411522840382531,0.699018639745191,73.8142092479393,94.6227886015549,53.9100285852328,44.3549974123016,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",40.7358771655709,2.33035974670202,71.3100009132177,61.1893418245018,0.165047413436696,0.827554926043376,0.0818395481910557,0.779832848114893,0.295118662528694,0.681777361547574,0.161622636485845,0.625465536490083,0.584852213971317,0.821473038522527,0.246665709884837,0.656568133970723,11.622967524454,0.640135048888624,70.9231868619099,97.7841846179217,21.8538909684867,68.999035935849,94.0322596114129,64.0363819897175,2.71386762615293,92.8721064468846,88.7122265296057,29.6853924635798,"fake_raster1.tif","fake_raster1.tif"
"351",0,0.25,0.75,5,5,"A",2e+06,0.625445656012744,0.650660849409178,0.695777811808512,0.2924326476641,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.264006642159075,0.385104520712048,0.569715884746984,0.52407213463448,80.2202979801223,7.61579170357436,76.4065549941733,7.00060043018311,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",5.56158209219575,96.3765203021467,47.7214534534141,56.8097427021712,0.438312623184174,0.510983694344759,0.386246572714299,0.774264389416203,0.134803313529119,0.36369962268509,0.279917296022177,0.0846399189904332,0.424886743538082,0.156874852254987,0.168622341938317,0.527385350782424,82.7955391723663,25.9596974588931,38.732107845135,29.4720998965204,89.07379291486,0.592046533711255,42.4222263973206,50.3395574633032,65.2223749086261,68.8034826423973,55.9887367999181,37.3071304755285,"fake_raster1.tif","fake_raster1.tif"
"352",0.25,0.25,0.5,5,5,"A",2e+06,0.584849721286446,0.0686452987138182,0.708805018803105,0.479344143997878,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.335194027749822,0.161871354561299,0.799791025230661,0.535550091182813,68.1527382461354,29.7922943951562,43.9218796789646,42.7145771682262,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",42.7453022450209,22.6027820724994,82.2181228082627,12.0285226264969,0.122678989544511,0.842166817747056,0.625912958290428,0.97683083335869,0.101418726844713,0.599148831097409,0.751396956620738,0.191690707346424,0.847467053448781,0.00666357716545463,0.869057819014415,0.155255456687883,68.8282160321251,53.0165455071256,51.941319112666,95.8406555466354,92.215715162456,63.6065333150327,32.4691080721095,52.0563863916323,64.7295607952401,8.1601174781099,5.39110184181482,86.6797903785482,"fake_raster1.tif","fake_raster1.tif"
"353",0.5,0.25,0.25,5,5,"A",2e+06,0.603881587740034,0.808028853265569,0.664232278009877,0.831433334620669,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.620732112554833,0.948572589782998,0.559068776201457,0.617964171571657,44.6995711885393,83.7146364152431,20.889799320139,16.4567561587319,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",42.5870658131316,31.8044555839151,6.2291709240526,6.24640744645149,0.944611079990864,0.968582230154425,0.495720666367561,0.265278588747606,0.137058323482051,0.126918320078403,0.775904433103278,0.321424942696467,0.073998749256134,0.878170906798914,0.443232805933803,0.674537101062015,83.3245666697621,98.4345329459757,68.5255935415626,28.8257624953985,94.8416295461357,54.7497307648882,54.7832298791036,24.6731157414615,69.8185794521123,91.3268046220765,85.1241436321288,87.1470479527488,"fake_raster1.tif","fake_raster1.tif"
"354",0.75,0.25,0,5,5,"A",2e+06,0.637661329237744,0.364156540017575,0.284749772166833,0.286847676150501,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.802904426120222,0.459587466204539,0.634807733586058,0.0566860751714557,21.2441847193986,99.4253607932478,69.2685197573155,73.4260607976466,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",62.063943897374,12.2439341852441,55.1550097065046,85.7050563907251,0.297784477937967,0.86219408037141,0.299740625778213,0.577356475871056,0.0419830894097686,0.494068400468677,0.816703766817227,0.602465618401766,0.557079691207036,0.784805080154911,0.54103790409863,0.512020083377138,52.667208458297,6.2650433043018,98.3871472533792,42.5096408929676,50.5491418298334,2.32350830920041,97.4432154558599,5.64639531075954,18.8080485211685,14.752635336481,33.4709835937247,88.0223964108154,"fake_raster1.tif","fake_raster1.tif"
"355",0,0.5,0.5,5,5,"A",2e+06,0.831020642071962,0.525222545722499,0.855543493526056,0.90743455523625,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.703249779064208,0.316619018791243,0.407591904746369,0.0226072687655687,40.0443014223129,40.9187108511105,55.6676028529182,14.5810794783756,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",26.8067293800414,43.7242222484201,41.2207018118352,78.4000048413873,0.843739512143657,0.375169131439179,0.549713143380359,0.587568819522858,0.0296723507344723,0.30254874099046,0.23517379607074,0.621836073696613,0.700871005654335,0.418316045077518,0.135338567662984,0.041782392654568,67.4525246024132,76.0532971937209,9.15762013755739,21.3087998563424,59.7051265416667,10.3871397208422,30.8600943069905,42.5633809994906,21.0605710744858,69.383526337333,21.8509032391012,85.3150171460584,"fake_raster1.tif","fake_raster1.tif"
"356",0.25,0.5,0.25,5,5,"A",2e+06,0.343711136607453,0.0572213742416352,0.353282544063404,0.612981415819377,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.638837411999702,0.670455704443157,0.0636004493571818,0.66491725994274,93.2187273632735,49.8062778962776,37.75208320003,27.2306013153866,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",73.5833962680772,83.5575461154804,35.146392439492,4.49182244483382,0.398014827631414,0.836383619112894,0.845269179902971,0.0119121728930622,0.51399017800577,0.940123862586915,0.595186740159988,0.615571444155648,0.128858586773276,0.742448899196461,0.0230532567948103,0.771953256335109,70.2114346902817,57.8219828894362,14.7656348533928,54.1759490501136,93.0449083913118,88.487451360561,83.6653726873919,40.9622383769602,56.143741030246,59.1956774471328,23.5944585641846,76.5685033518821,"fake_raster1.tif","fake_raster1.tif"
"357",0.5,0.5,0,5,5,"A",2e+06,0.478164728730917,0.914589584106579,0.540458116680384,0.364538924302906,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.874401981243864,0.0617413993459195,0.608255246654153,0.906207353342324,8.87443325482309,35.5469489702955,26.8194196745753,88.6706264689565,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",68.0092810187489,79.1815040633082,43.7980741262436,67.1968629816547,0.962087652413175,0.55738556268625,0.304040919523686,0.767600082792342,0.00631144433282316,0.237582462374121,0.901499032741413,0.527052575256675,0.173710848670453,0.576434665126726,0.617330274544656,0.884134736144915,32.166386814788,72.1323262434453,31.2956270528957,70.2300925040618,86.1844991333783,59.9326573079452,98.1291401199996,41.7873496422544,18.1518311845139,50.9509587194771,22.5351250264794,56.5359488828108,"fake_raster1.tif","fake_raster1.tif"
"358",0,0.75,0.25,5,5,"A",2e+06,0.970258028712124,0.464136612135917,0.967959235422313,0.968757947906852,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.38983073271811,0.427884949371219,0.505927646299824,0.960086530074477,17.2761632362381,16.0541741875932,55.5235623382032,36.7347207618877,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",66.9851827900857,94.7360117686912,45.1780819101259,89.2504676245153,0.745792718604207,0.0115990911144763,0.116794392233714,0.280241538537666,0.110588502604514,0.811444721650332,0.81106983916834,0.171205895254388,0.426759866299108,0.0365164072718471,0.187139003071934,0.826212015701458,51.7284906702116,12.4934809049591,93.713737744838,5.73020235169679,92.0318746007979,4.01426667813212,16.3650571368635,8.1195015925914,71.1870458442718,11.7917407536879,17.0445531606674,27.9925905866548,"fake_raster1.tif","fake_raster1.tif"
"359",0.25,0.75,0,5,5,"A",2e+06,0.711289385333657,0.536888953763992,0.315439884550869,0.260933525627479,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.703102402156219,0.770984633360058,0.798971310025081,0.819280808558688,92.7910485770553,68.2903330074623,51.9578757463023,38.2859494769946,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",55.1995982183143,35.423803771846,48.0209128232673,54.865780309774,0.565943829249591,0.326364448526874,0.635549837257713,0.0650010509416461,0.254261841299012,0.330960204359144,0.00538045866414905,0.249993396922946,0.487757424591109,0.959432520903647,0.0561356481630355,0.948464393615723,17.5841515418142,96.0939187556505,81.3773309579119,49.5257325703278,71.1407060502097,71.3488785317168,88.8908020919189,43.0201214272529,65.0939892744645,63.7745528714731,52.125710551627,80.1033412804827,"fake_raster1.tif","fake_raster1.tif"
"360",0,1,0,5,5,"A",2e+06,0.158620200352743,0.960063609993085,0.127551938639954,0.415431878529489,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.686280398629606,0.466154113411903,0.0875613873358816,0.866826758254319,31.386278802529,97.5031611975282,30.1615486619994,41.7907589813694,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",30.5905109271407,15.1178747182712,10.3461768943816,57.1864367462695,0.386396302375942,0.629372524563223,0.807206949219108,0.902516186004505,0.151133094914258,0.993851776933298,0.966710729757324,0.169565596152097,0.0509849167428911,0.481671104207635,0.907289152033627,0.0617946756538004,44.0314151812345,30.507045192644,24.5776276802644,7.86974157672375,95.8952323067933,77.373742335476,59.130681771785,6.97641070000827,35.6913484400138,68.2527457363904,51.0177479125559,46.6625996865332,"fake_raster1.tif","fake_raster1.tif"
"361",0,0,1,0.5,10,"A",2e+06,0.774543247651309,0.917777170427144,0.908416193677112,0.393826814368367,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.703165972838178,0.207669452764094,0.677575213601813,0.918118161382154,43.666807282716,52.166866348125,36.7406599689275,78.3141766441986,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",16.4236858254299,55.5101907579228,17.2137354500592,97.7422757539898,0.665841889102012,0.0697237530257553,0.25324266590178,0.578748309984803,0.0248863811139017,0.976394153898582,0.410470901988447,0.124744806438684,0.86979408771731,0.954607586376369,0.468990980880335,0.425707614282146,60.2550812298432,24.5961069362238,71.6719456249848,42.0667730271816,31.4233784331009,30.4329734761268,48.1782114366069,98.6972479149699,76.0430755559355,84.6417605876923,53.6254245322198,69.2937963875011,"fake_raster1.tif","fake_raster1.tif"
"362",0.25,0,0.75,0.5,10,"A",2e+06,0.272055492270738,0.134978723013774,0.96047867112793,0.677678593434393,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.856977328658104,0.281965164234862,0.521883533336222,0.00729750236496329,76.0714604286477,56.9566088262945,51.1423274409026,23.700882284902,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",27.0278692478314,28.4969937521964,89.1676660394296,86.3853494636714,0.376900262897834,0.91742187528871,0.719542801380157,0.202004668535665,0.995241449447349,0.542221763636917,0.643753399141133,0.542444851715118,0.0147241554223001,0.767601512139663,0.48860033787787,0.183303352678195,53.6980076227337,58.2040780922398,75.4719596588984,61.5126370452344,89.4266443094239,49.9076372478157,65.0682715699077,61.2277663545683,56.6625509643927,47.281493851915,22.9992923792452,36.0139830503613,"fake_raster1.tif","fake_raster1.tif"
"363",0.5,0,0.5,0.5,10,"A",2e+06,0.084863287396729,0.625165888108313,0.378968925913796,0.391634274506941,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.132403582334518,0.137467556400225,0.708887688117102,0.596344875171781,99.3149731308222,0.0576620455831289,49.0891890833154,35.7684976654127,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",34.8885702900589,86.8448697729036,24.7467073844746,31.2423298833892,0.466583186993375,0.720996214775369,0.783313653199002,0.643471273360774,0.328092658892274,0.140443891985342,0.423690063646063,0.205286508658901,0.0808531295042485,0.160051753744483,0.365108272759244,0.125092520145699,79.9587977584451,42.1051140874624,12.5313816359267,26.5932138077915,17.5164411542937,41.8583504622802,59.619104466401,65.2246603742242,46.2775050429627,6.47392086684704,51.1166845913976,95.7494202302769,"fake_raster1.tif","fake_raster1.tif"
"364",0.75,0,0.25,0.5,10,"A",2e+06,0.535293667344376,0.269113834248856,0.2179480351042,0.885261470684782,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.518547111656517,0.336554758949205,0.387935093836859,0.0186119535937905,89.6847475320101,47.8474220028147,20.1631823088974,14.1403511166573,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",21.8118340009823,56.7315670894459,86.1219502286986,24.1923850495368,0.0292478899937123,0.0580085138790309,0.0413635866716504,0.65991935110651,0.287657939828932,0.476910324767232,0.317433216841891,0.756030367920175,0.856497500790283,0.480150225106627,0.334700109902769,0.378037457820028,95.3940738691017,23.2489587971941,22.1351488959044,68.5128879966214,55.3071771748364,17.1920851338655,33.839568356052,55.02003650181,46.3845062768087,65.3370942221954,51.1851550545543,10.6278410647064,"fake_raster1.tif","fake_raster1.tif"
"365",1,0,0,0.5,10,"A",2e+06,0.714175068540499,0.908905855612829,0.166661839233711,0.0705208468716592,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.801343738101423,0.493823598371819,0.699927608948201,0.994540623622015,59.8562446655706,17.5354384351522,80.480898777023,45.5882423790172,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",95.9955260157585,96.5763150714338,14.6949311252683,30.0738982390612,0.156167998211458,0.460278530837968,0.621885797474533,0.900253130588681,0.118619444780052,0.783077110536397,0.133632190758362,0.121136272558942,0.0147322963457555,0.902210176922381,0.481070782057941,0.797833044081926,77.6588507229462,8.206712664105,39.1111256554723,13.3596494561061,14.5336074056104,49.7130495496094,11.7929077707231,1.40463029965758,66.1345435539261,6.83783004060388,38.1073026219383,94.7118514683098,"fake_raster1.tif","fake_raster1.tif"
"366",0,0.25,0.75,0.5,10,"A",2e+06,0.356908068526536,0.468920823419467,0.42997243325226,0.299132728483528,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.0403256567660719,0.585974488873035,0.851601447444409,0.0705167173873633,11.4222005242482,62.9812499973923,7.34915526118129,51.3612331589684,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",74.7058302164078,85.2876843186095,15.4874895466492,25.1035339199007,0.404526305152103,0.57855128403753,0.528315657982603,0.233665114967152,0.899654800305143,0.119009967660531,0.142278300598264,0.942429132061079,0.831829946720973,0.0261158824432641,0.294500017771497,0.0999614696484059,54.854618338868,42.7298350725323,29.6008431585506,11.1627323552966,58.8051626225933,58.8275488931686,47.0313786296174,40.5919270357117,6.84884472284466,56.852972926572,19.6421952918172,25.1231463858858,"fake_raster1.tif","fake_raster1.tif"
"367",0.25,0.25,0.5,0.5,10,"A",2e+06,0.827595937997103,0.633545618271455,0.702989730518311,0.246618484146893,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",0.831499477848411,0.122575112618506,0.855236879549921,0.928201991133392,85.9348465921357,26.8561205361038,82.9336342168972,90.0279780384153,"fake_raster1.tif","fake_raster1.tif","fake_raster1.tif","fake_raster1.tif",5.81321532372385,53.3476861426607,17.3300609458238,40.8394896658137,0.588741317391396,0.696798028657213,0.604753844672814,0.81903029512614,0.630727521609515,0.260296893306077,0.480371043318883,0.467320021009073,0.692392691038549,0.368539261166006,0.643598182592541,0.255289151100442,99.8748812824488,41.0346988821402,61.825356585905,93.9572329865769,96.7815663898364,32.5987851014361,53.6592074669898,85.9043405624107,40.5108563834801,66.2942610681057,24.5714743854478,92.2657308634371,"fake_raster1.tif","fake_raster1.tif"
